1,51.45007,-4.480003,51.94007,-4.760003,-0.571427,24.91996
1,46.55005,-7.280005,47.04005,-7.560005,-0.571427,19.31995
1,51.45007,-3.920003,51.94007,-4.200003,-0.5714266,25.47993
1,45.08004,-7.000007,46.06005,-7.560005,-0.5714251,18.75986
1,51.45007,-3.360005,51.94007,-3.640005,-0.5714266,26.03993
1,51.45007,-2.800005,51.94007,-3.080005,-0.5714266,26.59993
1,41.65003,-5.600005,44.59004,-7.280007,-0.5714273,18.19996
1,50.96006,-1.960005,51.94007,-2.520005,-0.5714266,27.15993
1,49.49006,-0.560004,51.45007,-1.680004,-0.5714254,27.71987
1,41.65003,-5.040004,42.14003,-5.320004,-0.571427,18.75995
1,48.51005,-0.560003,49.00005,-0.840003,-0.5714266,27.15993
1,41.65003,-4.480003,42.14003,-4.760003,-0.571427,19.31995
1,47.53005,-0.560003,48.02005,-0.840003,-0.5714266,26.59993
1,41.65003,-3.920003,42.14003,-4.200003,-0.5714266,19.87993
1,46.06004,-0.280003,47.04005,-0.840003,-0.5714266,26.03993
1,41.65003,-3.360003,42.14003,-3.640003,-0.5714266,20.43993
1,41.65003,-2.800003,42.14003,-3.080003,-0.5714266,20.99993
1,36.75001,4.480003,45.57004,-0.5600021,-0.5714269,25.47995
1,41.16003,-1.960002,42.14003,-2.520002,-0.5714266,21.55993
1,41.16003,-1.400002,41.65003,-1.680002,-0.5714266,22.11993
1,41.16003,-0.8400011,41.65003,-1.120001,-0.5714266,22.67993
1,40.18002,0.2799989,41.65003,-0.5600011,-0.5714266,23.23993
1,38.71002,1.680001,40.67002,0.5599998,-0.571427,23.79995
1,35.77,3.920002,39.20002,1.960001,-0.5714271,24.35995
0,47.04005,-7.560005,51.94007,-4.760003,0.571427,-34.43996
0,51.45007,-4.480003,51.94007,-4.200003,0.571427,-33.87996
0,46.06005,-7.560005,46.55005,-7.280005,0.571427,-33.87996
0,51.45007,-3.920005,51.94007,-3.640005,0.5714266,-33.31994
0,51.45007,-3.360005,51.94007,-3.080005,0.5714266,-32.75994
0,44.59004,-7.280007,45.08004,-7.000007,0.571427,-32.75996
0,51.45007,-2.800005,51.94007,-2.520005,0.5714266,-32.19994
0,50.96006,-1.960004,51.45007,-1.680004,0.5714266,-31.07994
0,41.65003,-5.600005,42.14003,-5.320004,0.571427,-29.39996
0,49.00005,-0.840004,49.49006,-0.560004,0.5714266,-28.83994
0,41.65003,-5.040004,42.14003,-4.760004,0.571427,-28.83996
0,48.02005,-0.840003,48.51005,-0.560003,0.5714266,-28.27994
0,41.65003,-4.480003,42.14003,-4.200003,0.571427,-28.27995
0,47.04005,-0.840003,47.53005,-0.560003,0.5714266,-27.71994
0,41.65003,-3.920003,42.14003,-3.640003,0.5714266,-27.71994
0,41.65003,-3.360003,42.14003,-3.080003,0.5714266,-27.15993
0,45.57004,-0.560003,46.06004,-0.280003,0.5714266,-26.59994
0,41.65003,-2.800003,42.14003,-2.520003,0.5714266,-26.59994
0,41.16003,-1.960002,41.65003,-1.680002,0.5714266,-25.47993
0,41.16003,-1.400002,41.65003,-1.120002,0.5714266,-24.91994
0,41.16003,-0.8400011,41.65003,-0.5600011,0.5714266,-24.35993
0,40.18002,0.2799989,40.67002,0.5599989,0.5714266,-22.67994
0,38.71002,1.680001,39.20002,1.960001,0.5714266,-20.43993
0,35.77,3.920002,36.75001,4.480003,0.571427,-16.51995

