1,42.63003,1.119999,47.53005,-1.680003,-0.571427,25.47995
1,42.14003,-0.2800011,46.06004,-2.520003,-0.571427,23.79995
1,39.69002,-4.480003,40.18002,-4.760003,-0.571427,18.19995
1,37.24001,-5.880004,37.73001,-6.160004,-0.571427,15.39995
1,39.20002,-3.640002,40.18002,-4.200003,-0.5714275,18.75997
1,35.77001,-6.160004,36.26001,-6.440004,-0.571427,14.27995
1,34.79,-6.160003,35.28001,-6.440003,-0.571427,13.71995
1,38.71002,-2.800002,39.69002,-3.360002,-0.5714266,19.31993
1,33.32,-5.880003,34.3,-6.440003,-0.571427,13.15995
1,38.71002,-2.240001,39.20002,-2.520001,-0.5714266,19.87993
1,21.07,-3.919997,28.91,-8.400003,-0.5714294,8.120019
1,41.65003,1.119999,42.14003,0.8399988,-0.5714266,24.91993
1,36.75001,-1.12,37.24001,-1.4,-0.5714266,19.87993
1,30.38,-4.2,31.35999,-4.76,-0.5714293,13.16002
1,22.54,-3.079997,28.42,-6.440001,-0.5714294,9.80002
1,35.28001,-0.8400002,36.26001,-1.4,-0.5714266,19.31993
1,30.38,-3.64,30.87,-3.92,-0.5714288,13.72
1,33.81,-0.5599992,34.79,-1.119999,-0.5714243,18.75986
1,30.38,-3.079999,30.87,-3.359999,-0.5714288,14.28
1,30.86999,-2.239999,31.35999,-2.519999,-0.5714288,15.4
0,46.06004,-2.520003,47.53005,-1.680003,0.5714266,-28.83994
0,37.73001,-6.160004,40.18002,-4.760003,0.571427,-27.71996
0,39.69002,-4.480003,40.18002,-4.200003,0.571427,-27.15995
0,36.26001,-6.440004,37.24001,-5.880004,0.571427,-27.15995
0,35.28001,-6.440003,35.77001,-6.160003,0.571427,-26.59995
0,39.20002,-3.640002,39.69002,-3.360002,0.5714266,-26.03993
0,34.3,-6.440003,34.79,-6.160003,0.571427,-26.03995
0,38.71002,-2.800001,39.20002,-2.520001,0.5714266,-24.91993
0,28.91,-8.400003,33.32,-5.880002,0.5714287,-24.92
0,38.71002,-2.240001,42.14003,-0.2800011,0.5714266,-24.35993
0,42.14003,0.8399988,42.63003,1.119999,0.5714266,-23.23993
0,37.24001,-1.400001,41.65003,1.119999,0.5714266,-22.67993
0,28.42,-6.440002,31.35999,-4.760001,0.5714293,-22.68002
0,36.26001,-1.4,36.75001,-1.12,0.5714266,-22.11993
0,30.38,-4.2,30.87,-3.92,0.5714288,-21.56
0,34.79,-1.12,35.28001,-0.8400002,0.5714266,-20.99993
0,30.38,-3.64,30.87,-3.36,0.5714288,-21
0,30.38,-3.079999,31.35999,-2.519999,0.5714288,-20.44
0,30.86999,-2.239999,33.81,-0.5599992,0.5714276,-19.87997
0,21.07,-3.919997,22.54,-3.079997,0.5714288,-15.96

