1,17.64,4.76,18.13,4.48,-0.5714293,14.84001
1,15.67999,4.2,16.66,3.64,-0.5714279,13.15999
1,11.27,2.8,13.23,1.68,-0.5714285,9.239998
1,-0.49,0,4.9,-3.08,-0.5714285,-0.28
1,17.63999,5.880001,18.61999,5.320001,-0.5714293,15.96001
1,14.21,4.48,15.18999,3.92,-0.571429,12.6
1,18.61999,7.000002,19.10999,6.720002,-0.5714293,17.64001
1,8.329998,2.8,10.29,1.68,-0.5714288,7.560001
1,3.92,-0.2800001,5.389999,-1.12,-0.5714289,1.960001
1,18.61999,7.560002,19.10999,7.280002,-0.5714293,18.20001
1,17.14999,8.960002,19.10999,7.840003,-0.5714285,18.76
1,3.43,1.12,4.9,0.2799999,-0.5714288,3.080001
1,11.27,6.160001,12.74,5.320001,-0.5714293,12.60001
1,15.18999,8.400002,15.67999,8.120003,-0.5714283,17.08
1,3.43,1.68,3.92,1.4,-0.5714285,3.64
1,13.23,7.840003,13.72,7.560002,-0.5714293,15.40001
1,11.27,6.720002,11.76,6.440001,-0.5714293,13.16001
1,3.43,2.24,3.92,1.96,-0.5714287,4.200001
0,16.66,3.64,18.13,4.48,0.5714291,-5.880007
0,4.9,-3.08,13.23,1.68,0.5714288,-5.880001
0,17.63999,4.76,18.61999,5.320001,0.5714293,-5.320008
0,15.18999,3.92,15.67999,4.2,0.5714288,-4.76
0,5.389999,-1.12,10.29,1.68,0.5714288,-4.200001
0,17.63999,5.880001,19.10999,6.720002,0.5714293,-4.200007
0,18.61999,7.000002,19.10999,7.280002,0.5714293,-3.640007
0,11.27,2.8,14.21,4.48,0.571429,-3.640003
0,18.61999,7.560002,19.10999,7.840003,0.5714293,-3.080006
0,8.329998,2.8,12.74,5.320001,0.5714291,-1.960003
0,3.92,-0.2800001,4.9,0.2799999,0.5714288,-2.520001
0,15.67999,8.120003,17.14999,8.960002,0.5714283,-0.8399899
0,13.72,7.560002,15.18999,8.400002,0.571429,-0.2800004
0,11.27,6.160001,11.76,6.440001,0.5714293,-0.2800045
0,3.43,1.12,3.92,1.4,0.5714285,-0.8399997
0,11.27,6.720002,13.23,7.840003,0.5714293,0.2799959
0,-0.49,0,3.43,2.24,0.5714285,0.28
0,3.43,1.68,3.92,1.96,0.5714285,-0.2799998
