1,54.39008,1.119996,54.88008,0.839996,-0.5714266,32.19993
1,52.92007,0.279996,53.41007,-3.993511E-06,-0.5714266,30.51993
1,51.94006,3.079997,54.88008,1.399996,-0.5714262,32.75991
1,50.47006,-3.993511E-06,51.45007,-0.560004,-0.5714244,28.83982
1,46.55005,-1.680003,47.04005,-1.960003,-0.5714266,24.91993
1,41.65003,0.5599989,46.06004,-1.960003,-0.571427,24.35995
1,49.00005,1.399997,49.49006,1.119997,-0.5714266,29.39993
1,42.14003,1.96,46.55005,-0.560003,-0.5714272,26.03996
1,50.96006,3.079998,51.45006,2.799998,-0.5714266,32.19993
1,49.49006,2.239998,49.98006,1.959998,-0.5714266,30.51993
1,33.81,-3.920001,36.26001,-5.320003,-0.5714273,15.39996
1,31.35999,-3.64,35.28001,-5.880003,-0.5714277,14.27997
1,39.69002,-1.680001,40.67002,-2.240002,-0.5714275,20.99997
1,37.24001,-3.080001,38.22002,-3.640002,-0.5714275,18.19997
1,39.69002,-1.120001,40.18002,-1.400001,-0.5714266,21.55993
1,35.77001,-2.800001,36.75001,-3.360001,-0.5714266,17.63993
1,39.69002,-0.5600011,40.18002,-0.8400011,-0.5714266,22.11993
1,41.16003,1.96,41.65003,1.68,-0.5714266,25.47993
1,37.73001,0.5599998,38.22002,0.2799998,-0.5714266,22.11993
1,33.32,-1.399999,34.3,-1.96,-0.5714275,17.63997
1,36.75001,0.5600008,37.24001,0.2800008,-0.5714266,21.55994
1,35.28,0.8400007,36.26001,0.2800008,-0.5714266,20.99993
1,32.82999,-0.5599992,33.81,-1.119999,-0.5714266,18.19993
0,53.41007,-3.993511E-06,54.88008,0.839996,0.5714266,-30.51994
0,54.39008,1.119996,54.88008,1.399996,0.5714266,-29.95994
0,51.45007,-0.560004,52.92007,0.279996,0.5714266,-29.95994
0,47.04005,-1.960003,50.47006,-3.039837E-06,0.5714266,-28.83994
0,46.06004,-1.960003,46.55005,-1.680003,0.5714266,-28.27994
0,46.55005,-0.560003,49.49006,1.119997,0.5714266,-27.15993
0,51.45006,2.799997,51.94006,3.079997,0.5714266,-26.59994
0,49.00005,1.399997,49.98006,1.959997,0.5714266,-26.59994
0,49.49006,2.239998,50.96006,3.079998,0.5714266,-26.03993
0,35.28001,-5.880003,36.26001,-5.320003,0.571427,-26.03995
0,38.22002,-3.640002,40.67002,-2.240002,0.5714266,-25.47993
0,39.69002,-1.680001,40.18002,-1.400001,0.5714266,-24.35993
0,36.75001,-3.360001,37.24001,-3.080001,0.5714266,-24.35993
0,39.69002,-1.120001,40.18002,-0.8400011,0.5714266,-23.79993
0,39.69002,-0.5600011,41.65003,0.5599989,0.5714266,-23.23994
0,33.81,-3.920001,35.77001,-2.800001,0.5714266,-23.23993
0,41.65003,1.68,42.14003,1.96,0.5714266,-22.11993
0,38.22002,0.2799998,41.16003,1.96,0.5714266,-21.55993
0,31.35999,-3.64,34.3,-1.96,0.5714269,-21.55995
0,37.24001,0.2799998,37.73001,0.5599998,0.5714266,-20.99994
0,36.26001,0.2800008,36.75001,0.5600008,0.5714266,-20.43993
0,33.32,-1.399999,33.81,-1.119999,0.5714266,-20.43993
0,32.82999,-0.5599992,35.28,0.8400007,0.5714266,-19.31993

